powermanga,0.93.1-6build2,
powersupply-gtk,0.9.0-1,
pq,6.2-0ubuntu4,
pqiv,2.12-1build6,
praat,6.4.06+dfsg-1build2,
pragha,1.3.4-2build4,
prerex,6.8.0-1,
preview.app,0.8.5-11build5,
price.app,1.3.0-5build2,
primrose,6+dfsg1-4build1,
printer-driver-foo2zjs-common,20200505dfsg0-2ubuntu6,
printer-driver-grandprinter-mfp-notcm,1.0.0-22312,
printer-driver-lanxum-ga-series,1.0.0-24157,
print-manager,23.08.5-0ubuntu4,
privacybrowser,0.5-1build2,
process-viewer,0.5.9-1,
progvis,0.6.20-1build3,
projectcenter.app,0.7.0-1build1,
projecteur,0.10-2build2,
projectl,1.001.dfsg2-1,
project-x,0.90.4dfsg-0ubuntu6,
proofgeneral,4.5-1,
protontricks,1.10.5-1,
prusa-slicer,2.7.2+dfsg-1build2,
psensor,1.1.5-1.4ubuntu2,
psi,1.5+dfsg1-1.1build3,
psi-plus,1.4.554-5build5,
psi-plus-webkit,1.4.554-5build5,
psk31lx,2.2-1build1,
pspp,2.0.0-3build2,
psychopy,2023.2.4+dfsg-3,
pt2-clone,1.66.1+ds-1build2,
ptask,1.0.0-1.1build3,
pterm,0.81-1,
puddletag,2.2.0-3,
pulseeffects,4.8.7-2build3,
pulseview,0.4.2-3build4,
pumpa,0.9.3-1build4,
puredata-gui,0.54.1+ds-4build3,
pushover,1.1-3build3,
putty,0.81-1,
puzzle-jigsaw,1.0.2+git20201007.527c529+dfsg-4build2,
pyacidobasic,3.0-1,
pybik,3.0-6build2,
pychess,1.0.4-0.1,
pycirkuit,0.5.1-3,
pycode-browser,1.03-2,
pyfai,2024.02-1build2,
pyhoca-gui,0.6.1.1-1,
pymca,5.9.2+dfsg-2build1,
pymol,2.5.0+dfsg-1build6,
pympress,1.8.4-1ubuntu1,
pyqso,1.1.0-5,
pyracerz,0.2+dfsg-2,
pysatellites,2.7-2,
pyscanfcs,0.3.6+ds-4build2,
pysiogame,4.20.01-1,
pysolfc,2.6.4-3,
pyspread,2.2.3-1,
python2.7,2.7.18.1-1+deepin,
python3.11,3.11.8-1,
python3.12,3.12.4-0deepin1,
python3-dogtail,0.9.11-12,
python3-guidata,3.0.4+dfsg1-1,
python3-guiqwt,4.4.4-1build1,
python3-mecavideo,8.0~rc10-2,
python3-napari,0.5.0~a1-5,
python3-navarp,1.6.0-2,
python3-opensnitch-ui,1.5.8.1-1ubuntu0.24.04.2,
python3-orange3,3.35.0+ds1-5build2,
python3-orange-spectroscopy,0.6.10-4,
python3-pyo,1.0.5-5build2,
python3-refnx,0.1.38-1build2,
python3-ufo-tofu,0.12.0-3,
python3-whiteboard,1.0+git20211001-2,
python3-windowmocker,1.4+14.04.20140220.1-0ubuntu3,
python3-xrt,1.6.0+ds1-1,
pytrainer,2.2.1-4,
pyzo,4.12.3-1,
q4wine,1.3.13-1build2,
qabc,1.10-1build2,
qabcs,1.0.2-6build2,
qalculate-gtk,4.9.0-1build3,
qapt-deb-installer,3.0.5.2-deepin3,
qasconfig,1.4.0-1build3,
qashctl,1.4.0-1build3,
qasmixer,1.4.0-1build3,
qbittorrent,4.6.3-1build2,
qbrew,0.4.1-8build3,
qcalcfilehash,1.1.1-1build3,
qcomicbook,0.9.1-3build3,
qdacco,1.1.2-1build2,
qdirstat,1.9-1build2,
qdmr,0.11.2-1build3,
qelectrotech,0.9-2build2,
qemu-system-data,8.2.2+ds-0ubuntu1.6,
qfitsview,4.1+dfsg-2build3,
qflipper,1.3.3-1build2,
qgis,3.34.4+dfsg-4build2,
qgit,2.10-2build2,
qgo,2.1~git-20180413-1build3,
qhimdtransfer,0.9.16-2build4,
qimgv,1.0.2+git20240112-1build2,
qiv,2.3.3-1.1build2,
qjackctl,0.9.13-1build3,
qjackrcd,1.2.0-2build3,
qjoypad,4.3.1-3build2,
qlcplus,4.12.7-1build4,
qlipper,5.1.2-deepin1,
qmapshack,1.17.1-1build2,
qmidiarp,0.7.0+ds-1build4,
qmidictl,0.9.10-1build3,
qmidinet,0.9.12-1build3,
qmidiroute,0.4.0-2build4,
qmlkonsole,23.08.5-0ubuntu3,
qml-module-qtmir,0.8.0~git20240131.2f99df3-1build5,
qmmp,1.6.2-1build6,
qnapi,0.2.3-2build2,
qnetstatview,1.5.8-2build2,
qosmic,1.6.0+v20240202-1build2,
qpdfview,0.5.0+ds-4build4,
qprogram-starter,1.7.4-1build3,
qprompt,1.1.6-0ubuntu5,
qps,2.8.0-0ubuntu4,
qpwgraph,0.6.1-1build3,
qpxtool,0.8.1-2.1build2,
qrazercfg,0.42+ds-4,
qreator,16.06.1-7.1,
qrq,0.3.5-2,
qsampler,0.9.12-1build2,
qshutdown,1.7.4-1build3,
qspeakers,1.6.9-1build2,
qsstv,9.5.8-3build3,
qstardict,1.4.1-1build4,
qstopmotion,2.5.2-1build2,
qsynth,0.9.13-1build3,
qt5-assistant,5.15.13-1,
qt5ct,1.5-1build11,
qt5-style-kvantum,1.0.10-1build3,
qt6ct,0.9-2build2,
qtads,3.4.0+dfsg-1build3,
qtcreator,15.0.0~beta2-2,
qtel,19.09.2-1.1build3,
qterm,0.7.4-2build4,
qterminal,1.4.0-0ubuntu5,
qtgain,1.0.0-0ubuntu3,
qthid-fcd-controller,4.1-6build2,
qtikz,0.13.2+ds1-1build3,
qtmir-tests,0.8.0~git20240131.2f99df3-1build5,
qtop,2.3.4-3build2,
qtox,1.17.6-0.1build5,
qtpass,1.4.0-1build3,
qtqr,2.1~bzr52-1,
qtractor,0.9.39-1build3,
qtscrob,0.11+git-5build3,
qttinysa,0.10.1-1,
qttools5-dev-tools,5.15.13-1,
quadrapassel,40.2-1build2,
quake2,77ubuntu2,
quake3,77ubuntu2,
quake,77ubuntu2,
quassel,0.14.0-2ubuntu3,
quassel-client,0.14.0-2ubuntu3,
quaternion,0.0.95.1-1ubuntu3,
quickcal,2.4-1,
quickroute-gps,2.4-15,
quisk,4.2.30-1,
quitcount,3.1.4-3build2,
quiterss,0.19.4+dfsg-1build2,
quodlibet,4.6.0-3,
qutebrowser,2.5.4-2ubuntu1,
qutemol,0.4.1~cvs20081111-15build2,
qv4l2,1.26.1-4build3,
qvge,0.6.3-4build2,
qviaggiatreno,2013.7.3-12build2,
qvidcap,1.26.1-4build3,
qweborf,1.0-1ubuntu0.1,
qwinff,0.2.1+git20201215-2build3,
qwo,0.5-4build2,
qxgedit,0.9.12-1build2,
qxw,20200708-2build2,
racket,8.10+dfsg1-2ubuntu1,
railway-gtk,2.4.0-3,
raincat,1.2.1-1,
rakarrack,0.6.1-8ubuntu1,
ranger,1.9.3-5ubuntu0.24.04.1,
rapid-photo-downloader,0.9.36-0ubuntu3,
rasmol,2.7.6.0-3build3,
rasterview,1.8-1build2,
rawtherapee,5.10-1build4,
raysession,0.14.3-0ubuntu2,
r-base-core,4.4.1-3,
rclone-browser,1.8.0-4build2,
r-cran-rcmdr,2.9-2-1,
reader-ty19-all,1.0.0,
recollgui,1.36.1-1build2,
redeclipse,1.6.0-1build1,
rednotebook,2.32+ds-2,
redshift,1.12-4.2ubuntu4,
redshift-gtk,1.12-4.2ubuntu4,
redshift-qt,0.6-3build3,
regexxer,0.10-6build2,
relational,3.1-1,
reminiscence,0.2.1-2build2,
remmina,1.4.35+dfsg-0ubuntu5,
renpy,8.1.3+dfsg-1build2,
renpy-demo,8.1.3+dfsg-1build2,
renpy-thequestion,8.1.3+dfsg-1build2,
repetier-host,0.85+dfsg-5,
reportbug-gtk,13.0.1ubuntu1,
retext,8.0.2-1,
retroarch,1.18.0+dfsg-1,
revelation,0.5.5-1,
revolt,0.0+git20211216.7f6f762-2,
rfdump,1.6-9.1build2,
rgbpaint,0.8.7-6.1build3,
rhinote,0.7.4-5,
rhythmbox,3.4.7-2ubuntu6,
ricochet,0.10,
ricochet-im,1.1.4-3build8,
ri-li,3.1.4-1build2,
ripoff,0.8.3-0ubuntu20,
ripperx,2.8.0-3build2,
riseup-vpn,0.21.11+ds1-5ubuntu2.2,
ristretto,0.13.1-1build2,
rkward,0.7.5-2build2,
rlvm,0.14-5.2build3,
rmlint-gui,2.9.0-2.3,
robocode,1.9.3.9-3,
robocut,1.0.11-1build3,
robotfindskitten,2.8284271.702-1,
rockdodger,1.1.4-2,
rockhopper,2.0.3+dfsg2-4,
rocksndiamonds,4.3.8.1+dfsg-1,
rocs,23.08.5-0ubuntu4,
rofi,1.7.5-0.1build2,
rosegarden,22.12.1-2build3,
rott,20230810-1,
rpi-imager,1.8.5+noembed-0ubuntu5,
rrootage,0.23a-13,
rsibreak,0.12.15-1build2,
rss-glx,0.9.1-6.5build2,
rssguard,4.0.4+dfsg-1.1build2,
rtcw,1.51.c+dfsg1-7build2,
runescape,0.8-2,
rxvt-unicode,9.31-3build2,
rygel,0.42.5-1ubuntu3,
rygel-preferences,0.42.5-1ubuntu3,
sabnzbdplus,4.2.2+dfsg-3,
sachesi,2.0.4+ds-7build3,
safeeyes,2.1.5-0.1ubuntu0.1,
saga,9.3.1+dfsg-3build3,
sagcad,0.9.14-0ubuntu6,
sailcut,1.4.1-2.1build2,
sakura,3.8.8-1,
saldo,0.7.0-2,
samplv1,0.9.34-1build3,
sane-start,1.1.2,
saods9,8.5+repack-1build2,
sasm,3.14.0+ds-1build2,
sasview,5.0.6-2,
satellite-gtk,0.4.2-1,
sauerbraten,0.0.20201227-1,
savi,1.6.0-1,
sawfish,1.11.90-1.2build3,
sayonara,1.8.0-beta1-1build3,
scanner-driver-avision-withtool,0.1.0-23177,
scanner-driver-founder,0.1.0-24228,
scanner-driver-microtek,2.1.2.0,
scanner-driver-zcjt,2.1.0.3,
scanux-base,3.0.15.14,
schism,20240129-1,
scid,4.7.4+dfsg1-2,
scilab,2024.0.0+dfsg-5build3,
scilab-cli,2024.0.0+dfsg-5build3,
scim,1.4.18-2-deepin1+rb1,
scite,5.4.1-1build2,
scoary,1.6.16-6,
scolasync,5.5-1,
scorched3d,44+dfsg-8build3,
scram-gui,0.16.2-3build4,
scratch,1.4.0.6~dfsg1-6.1,
scrcpy,1.25-1ubuntu1,
screengrab,2.7.0-0ubuntu4,
screenkey,1.5-3,
screenruler,1.2.1-1,
scribus,1.6.1-0ubuntu7,
scummvm,2.8.0+dfsg-1build5,
sddm-conf,0.2.0-0ubuntu7,
sdl-ball,1.04+dfsg-1,
seafile-gui,9.0.4+ds1-1ubuntu2,
seahorse,43.0-3build2,
seahorse-adventures,1.4-1,
searchandrescue,1.5.0-2.1,
searchmonkey,0.8.3-1.2,
seascope,0.9+8a669e0e-3,
seaview,5.0.5-2build2,
secpanel,0.6.1-3,
secrets,9.3-1,
seergdb,2.3+git20240117+ds-1build2,
selektor,3.13.73-1,
sense-emu-tools,1.2-0ubuntu1,
sequeler,0.8.2-1build2,
ser-player,1.7.3-2build3,
session-shortcuts,1.4,
setbfree,0.8.12+ds-2build2,
setzer,62-1,
sfxr-qt,1.5.0+ds-3build2,
sgt-launcher,0.2.8-0ubuntu1.1,
sgt-puzzles,20230410.71cf891-2build2,
shelxle,1.0.1552-1build2,
shotcut,24.02.29+ds-1build1,
shotwell,0.32.6-1ubuntu3,
showfoto,8.2.0-0ubuntu6.2,
shutter,0.99.2-4,
sigil,2.0.1+dfsg1-1build4,
signon-ui-x11,0.17+18.04.20171027+really20160406-0ubuntu7,
sigrok-cli,0.7.2-1build2,
sigviewer,0.6.4-3build2,
silverjuke,18.2.1-4.1build2,
silx,2.0.1+dfsg-3,
simple-image-filter,1.1.2-1build2,
simple-image-reducer,1.0.2+git20191008-2,
simple-scan,46.0-0ubuntu2,
simplescreenrecorder,0.4.4-3build4,
simulide,1.1.0.1912+dfsg-4build2,
simutrans,123.0.1-3build2,
singularity,1.0.0-1,
sioyek,2.0.0+dfsg-4build2,
sirikali,1.5.1-1build2,
siril,1.2.1-1build3,
skanlite,23.08.5-0ubuntu4,
skanpage,23.08.5-0ubuntu4,
skrooge,2.31.0-1build5,
skycat,3.1.2+starlink1~b+dfsg-7build3,
slashem-sdl,0.0.7E7F3-11build3,
slashem-x11,0.0.7E7F3-11build3,
slashtime,0.5.13-3,
slbackup-php,0.4.5-5,
slic3r,1.3.0+dfsg1-5build6,
slimevolley,2.4.2+dfsg-3,
sludge-engine,2.2.2-5build5,
sm,0.26-3build2,
smb4k,3.2.5-1build2,
smplayer,23.12.0+ds0-1build2,
smtube,21.7.0-1build2,
snake4,1.0.14-1.1build2,
snapd,2.67.1+24.04,
snapper-gui,0git.960a94834f-6,
snd-gui-jack,24.1-1build2,
snd-gui-pulse,24.1-1build2,
snd-nox,24.1-1build2,
snek,1.9-3build2,
snek-bin,1.9-3build2,
socnetv,2.8-1build2,
software-properties-gtk,0.99.49.1,
software-properties-kde,0.96.20.2-2.1,
software-properties-qt,0.99.49.1,
solaar,1.1.11+dfsg-2,
solarwolf,1.5+dfsg1-6,
solfege,3.23.4-12,
solvespace,3.1+ds1-3.1build2,
sonata,1.7.0-2,
songwrite,3-0.2-1,
sonic-pi,3.2.2~repack-8ubuntu3,
sonic-visualiser,4.5.2-2build3,
sooperlooper,1.7.8~dfsg0-2build3,
sopwith,2.5.0-1,
soundconverter,4.0.4-1,
sound-juicer,3.40.0-1build3,
soundkonverter,3.0.1-3build2,
spacearyarya,1.0.2-8,
spacebar,23.01.0-1build4,
spacefm,1.0.6-7build3,
spatialite-gui,2.1.0~beta1-2build5,
speedcrunch,0.12.0-6build2,
spek,0.8.5+dfsg-3build3,
spim,8.0+dfsg-7,
spotlighter,0.3-1.1ubuntu1,
spout,1.4-5,
spring,106.0+dfsg-3build3,
springlobby,0.274-1build4,
spview,2.0.2-1,
spyder,5.5.1+ds-1,
sqlitebrowser,3.12.2-3build2,
squeak-vm,4.10.2.2614+20120917~dfsg-2,
srain,1.5.1-1build2,
ssvnc,1.0.29-6ubuntu3,
stacer,1.1.0+ds-2build3,
staden,2.0.0+b11-5,
stardict-gtk,3.0.7+git20220909+dfsg-4build4,
starfighter,2.4-1,
starshine-scantool,6.7.66.0-1,
starvoyager,0.4.4-10,
stax,1.37-2build2,
steam-installer,1.0.0.79~ds-2,
stegosuite,0.9.0-1,
stella,6.7.1+dfsg-1build2,
stellarium,23.4-2build3,
step,23.08.5-0ubuntu4,
stlink-gui,1.8.0-1build2,
stoken,0.92-1.1build2,
stopmotion,0.8.6-2build2,
stopwatch,3.5-9,
stormbaancoureur,2.1.6-3.1build2,
strawberry,1.0.23-1build3,
streamdeck-ui,1.1.2-2,
streamtuner2,2.2.2+dfsg-2ubuntu1,
stretchplayer,0.503-4build3,
structure-synth,1.5.0-7build2,
stterm,0.9-1,
studio-controls,2.3.9-0ubuntu4,
subdownloader,2.1.0-5,
sublime-music,0.12.0-1,
subtitlecomposer,0.8.0-1build6,
subtitleeditor,0.54.0-6build2,
sudoku,1.0.5-2.1,
sudoku-solver,1.0.1-4build2,
sugar-browse-activity,208-1,
sugar-calculate-activity,47-1,
sugar-chat-activity,86-3,
sugar-etoys-activity,116-10,
sugar-imageviewer-activity,65-2,
sugar-jukebox-activity,36-2,
sugar-log-activity,42-2,
sugar-memorize-activity,59-1,
sugar-pippy-activity,76-1,
sugar-read-activity,123-2,
sugar-terminal-activity,47-2,
sugar-write-activity,101-2,
sumo,1.18.0+dfsg-3build5,
sunclock,3.57-13build2,
sunflow,0.07.2.svn396+dfsg-18,
supercollider-emacs,3.13.0+repack-1ubuntu3,
supercollider-ide,3.13.0+repack-1ubuntu3,
supercollider-vim,3.13.0+repack-1ubuntu3,
supertransball2,1.5-11,
supertux,0.6.3-2build4,
supertuxkart,1.4+dfsg-3ubuntu1,
survex-aven,1.4.4-1build3,
swami,2.2.2-2.1build2,
swayimg,2.1-1build2,
sweeper,23.08.5-0ubuntu3,
sweethome3d,7.2+dfsg-1,
sweethome3d-furniture-editor,1.30-1,
sweethome3d-textures-editor,1.8-1,
swell-foop,46.0-1,
sxiv,26-1build2,
sxmo-utils,1.12.0-7,
sxsscardserver,3.5.15,
sylpheed,3.8.0~beta1-1ubuntu5,
sylph-searcher,1.2.0-15build2,
synapse,0.2.99.4-4build2,
synaptic,0.91.3build4,
syncmaildir-applet,1.3.0-2build2,
syncplay,1.7.0+repack1-2ubuntu0.1,
syncplay-server,1.7.0+repack1-2ubuntu0.1,
syncthing,1.27.2~ds4-1ubuntu0.24.04.2,
syncthing-gtk,0.9.4.4+ds+git20221205+12a9702d29ab-3,
syncthingtray,1.4.12-1build2,
sync-ui,2.0.0-3ubuntu2,
synfigstudio,1.5.1-1build2,
synthv1,0.9.34-1build3,
sysprof,46.0-1build1,
system-config-printer,1.5.18-1ubuntu9,
systempreferences.app,1.2.0-2build8,
systemsettings,5.27.11-0ubuntu2,
taffybar,4.0.1-1build5,
tagua,1.0~alpha2-16-g618c6a0-3build3,
tali,40.9-1build2,
talksoup.app,1.1-1,
tanglet,1.6.5-1ubuntu3,
tatan,1.0.dfsg2-1,
tea,62.0.2-1build3,
tecla,46.0-1build1,
tecnoballz,0.93.1-10,
teeworlds,0.7.5-2,
teg,0.12.0-2build2,
telegnome,0.3.6-5build2,
tellico,3.5.3-1ubuntu5,
tenace,0.17-1build2,
tenmado,0.10-5,
tennix,1.3.4-0.1build2,
terminal.app,0.9.9-3build3,
terminator,2.1.3-1,
terminatorx,4.2.0-1build2,
terminology,1.13.0-2build2,
terminus,2.3.1-1ubuntu4,
termit,3.1-3build2,
terraintool,1.16-3,
tetraproc,0.9.2-1build2,
tetzle,2.2.3-1ubuntu3,
texlive-base,2024.20241115-1deepin1,
texmaker,5.1.3+dfsg-1build8,
texstudio,4.7.2+ds-2build3,
textedit.app,5.0-3,
texworks,0.6.8-3build4,
tf5,5.0beta8-12build2,
tgif,4.2.5-1.3build4,
thawab,4.1-2ubuntu1,
therion,6.2.0-1build3,
therion-viewer,6.2.0-1build3,
thonny,4.0.1-1,
threadscope,0.2.14.1-1ubuntu2,
thunar,4.18.8-1build3,
thunar-volman,4.18.0-1build2,
thunderbird,128.3.0esr-1deepin2,
tiatracker,1.3-3build2,
ticketbooth,1.0.3.1-2,
tickr,0.7.1-1build2,
tiger,3.2.4~rc1-3.2,
tigervnc-viewer,1.13.1+dfsg-2build2,
tikzit,2.1.6-4build3,
tilda,2.0.0-1build2,
tiled,1.8.2-1build2,
tilem,2.0-5build3,
tilix,1.9.6-2build1,
tilp2,1.19~git20231112.5a2ea63-1build2,
timekpr-next,0.5.4-1ubuntu3.1,
timemachine,0.3.3-3build2,
timemon.app,4.2-2build5,
timeshift,24.01.1-1build2,
timidity,2.14.0-deepin1,
tint,0.07,
tint2,17.0.1-1.1build2,
tintin++,2.02.20-1build2,
tipp10,3.3.0-2build2,
titanion,0.3.dfsg1-8,
tkabber,1.1.2+20191012-1,
tkcon,2.7.11-1,
tkcvs,8.2.3-1.2,
tkgate,2.1+repack-6build2,
tkinfo,2.11-4,
tkremind,04.03.01-1build1,
toec-mpseries,2.1-7,
tokodon,23.08.5-0ubuntu4,
tomatoes,1.55-10,
tomboy-ng,0.39-1build2,
topcat,4.9-1,
topp,2.6.0+cleaned1-4build4,
topparser,1.3-3,
toppler,1.3-2,
torbrowser-launcher,0.3.7-1ubuntu1,
torcs,1.3.7+dfsg-5build3,
tortoisehg,6.6.3-1,
torus-trooper,0.22.dfsg1-13,
totem,43.0-2ubuntu4,
toxic,0.11.1-3build3,
trabucco,1.5-1build2,
traceshark,0.9.14~beta-1build2,
trackballs,1.3.4-1,
trader,7.18-1,
transcend,0.3.dfsg2-4,
transcriber,1.5.1.1-10build1,
transgui,5.18.0+dfsg-3.1,
transmission-gtk,4.0.5-1build5,
transmission-qt,4.0.5-1build5,
transmission-remote-gtk,1.5.1-1build3,
traverso,0.49.6-1build5,
treeline,3.1.5-1,
treesheets,1.0.2-1.1build2,
treeviewx,0.5.1+git20100823.7e4d0e9-4build3,
tremotesf,2.6.0-1build2,
trigger-rally,0.6.6.1-3ubuntu1,
trimage,1.0.6-2,
triplane,1.0.8-3,
triplea,1.9.0.0.7062-2,
trophy,2.0.4-1build1,
trustedqsl,2.7.2-1build3,
tryton-client,6.0.34-1,
tuba,0.6.3-1build2,
tucnak,4.55-1build3,
tumiki-fighters,0.2.dfsg1-10,
tuna,0.15-1,
tuned-gtk,2.21.0-1ubuntu2,
tunnelx,20190701-1,
tutka,1.1.3-2.1build4,
tuxfootball,0.3.1-7build1,
tuxguitar,1.5.6+dfsg1-8build3,
tuxmath,2.0.3-9build2,
tuxpaint,0.9.28-sdl2-1build2,
tuxpaint-config,0.17rc1-1build3,
tuxpuck,0.8.2-12build2,
tuxtype,1.8.3-5.1build3,
tvtime,1.0.11-8build2,
twclock,3.5-1build2,
twinkle,1.10.2+dfsg-2build3,
twinvoicerecalc,0.0.20170711-1.1,
tworld,1.3.2-4,
twpsk,4.3-1build3,
typecatcher,0.4-0.1,
ubiquity-frontend-gtk,24.04.5,
ubiquity-frontend-kde,24.04.5,
ubuntucinnamon-environment,24.04.3,
ubuntu-kylin-software-center,3.3.4,
ubuntu-mate-default-settings,24.04.4,
ubuntu-mate-guide,22.04.0-0ubuntu1,
ubuntu-settings,24.04.5,
ubuntustudio-installer,1.18.4,
ubuntustudio-live-settings,24.04.26.7,
ubuntustudio-menu,0.86.1,
ubuntustudio-menu-add,0.2,
ucblogo,6.2.4-1build2,
ucrpf1host,0.0.20181108-1.1,
udav,8.0.1-7.1build1,
uefitool,0.28.0+A66-1build2,
ufoai,2.5-7build3,
ugene,49.1+dfsg-2build2,
uget,2.2.3-2build4,
uhexen2,1.5.9+git20230520.3380711+dfsg-1,
uima-utils,2.10.2-4,
uim-gtk2.0,1.8.8-9.5,
ukopp,4.9-3build2,
ukui-biometric-manager,1.0.3.1-1build3,
ukui-control-center,3.22.1.28-1,
ukui-notebook,3.1.1-1build2,
ukui-session-manager,4.0.0.1-1ubuntu2,
ukui-system-monitor,1.0.4-1build3,
ukwm,1.2.2-1,
ulcc,1.0.2-3build3,
umbrello,23.08.5-0ubuntu3,
umps3,3.0.5-1build3,
unicode-screensaver,0.5.2-4build2,
unihedron-device-manager,1.0.0.337-1build2,
unison-2.53-gtk,2.53.3-2build2,
units-master,4.2.1-1,
unity-control-center,15.04.0+23.04.20230220-0ubuntu8,
unity-lens-photos,1.0+17.10.20170605-0ubuntu9,
unity-tweak-tool,0.0.7+-0ubuntu11,
unknown-horizons,2019.1-7,
uos-ai,2.3.2-1,
update-manager,24.04.9,
uqm,0.8.0+dfsg-2build2,
usb-creator-gtk,0.3.17,
usb-creator-kde,0.3.17,
usbview,3.1-1build2,
usermode,1.114-3build2,
utox,0.18.1-1build4,
vagalume,0.8.6-3build4,
val-and-rick,0.1a.dfsg1-7,
vala-panel,0.5.0-2build3,
valentina,0.7.52~dfsg-1build2,
vanilla-gnome-default-settings,23.04.0,
variety,0.8.12-1,
vcmi,1.4.1+dfsg-1build3,
vectoroids,1.1.0-16,
verbiste-gtk,0.1.48-1build3,
veroroute,2.38-1build2,
veusz,3.6.2-1.1,
veyon-configurator,4.7.5+repack1-1ubuntu5,
veyon-master,4.7.5+repack1-1ubuntu5,
viagee,3.7.2-1ubuntu1,
vice,3.7.1+dfsg1-2build3,
video-downloader,0.12.10-2,
view3dscene,4.2.0-4build2,
viewnior,1.8-3build2,
vifm,0.12-1build2,
viking,1.10-2build5,
vim-common,9.1.0777-1deepin1,
vim-gui-common,9.1.0777-1deepin1,
vinagre,3.22.0-8ubuntu5,
vino,3.22.0-6ubuntu5,
virt-manager,4.1.0-3ubuntu0.1,
virtualbox-qt,7.0.20-dfsg-1,
virtualjaguar,2.1.3-2build6,
virt-viewer,11.0-3build2,
viruskiller,1.03-1+dfsg1-2build1,
visidata,3.0.2-1,
visolate,2.1.6~svn8+dfsg1-1.1build1,
visualvm,2.1.8-1,
vitables,3.0.2-4,
vite,1.2+svn+git4.c6c0ce7-8build2,
vitetris,0.59.1-2,
vkeybd,0.1.18d-4build3,
vlc,3.0.21-2,
vlc-plugin-bittorrent,2.15-1build3,
vmg,3.7.1-8build2,
vmpk,0.9.0-1build2,
voctomix-gui,1.3-6,
vodovod,1.10-5,
vokoscreen-ng,3.7.0-1build3,
volumecontrol.app,0.8-1build6,
vonsh,1.0+ds-0.1,
vor,0.5.8-1,
vorta,0.8.12-2,
vprerex,6.5.1-deepin1+rb1,
v-sim,3.7.2-9build3,
vvmplayer,2.5-1build1,
vym,2.6.11-3build3,
wadc,3.1-1,
wallch,4.0-0ubuntu12,
warmux,11.04.1+repack2-4build4,
warzone2100,4.4.2-1build3,
wavbreaker,0.16-3build3,
wavesurfer,1.8.8p5-1.1ubuntu1,
wdisplays,1.1.1-1build2,
webcamoid,9.1.1-1build6,
webhttrack,3.49.5-1build2,
webissues,1.1.5-10build2,
webscanserver,20240822.3.0.1933,
weka,3.6.14-4,
welle.io,2.4+ds-2build5,
wesnoth-1.16-core,1.16.11-1build3,
wfview,1.64-2build2,
whichwayisup,0.7.9-10,
whowatch,1.8.6-1,
widelands,1.1-4build4,
wifi-qr,0.3-1,
wike,2.1.0-1,
winetricks,20240105-2,
winff,1.6.3+dfsg-2build1,
wing,0.7-32build2,
wings3d,2.3-1,
winmage-sane-backend,20200522-1.5.7.015,
winmage-sane-backend-dual,20240911-4.6.10.053,
wiredpanda,4.1.12-1build2,
wireshark,4.4.0-1,
wizznic,0.9.9+dfsg-1,
wmaker-common,0.96.0-2build3,
wmauda,0.9-4build2,
wmbutton,0.7.1-2,
wmcalc,0.7-2,
wmdrawer,0.10.5-6.1build2,
wmforecast,1.9.0-1build2,
wmgtemp,1.2-3,
wmgui,0.6.91-4deepin1,
wmhdplop,0.9.12-1.1build2,
wmifs,1.9-2,
wmitime,0.5-3,
wmix,3.5-2build2,
wmmisc,1.2-2,
wmmixer,1.9-2,
wmmon,1.4-2,
wmmoonclock,1.30-2,
wmnut,0.69-1build2,
wmshutdown,1.6-2build2,
wmsysmon,0.8.1-1,
wmusic,2.1.1-1build2,
wmweather,2.4.7-3build2,
wolf4sdl,20230117-1,
woof-doom,14.1.0+dfsg-1build1,
wordgrinder-x11,0.8-1build2,
wordnet-gui,3.0-37,
wordwarvi,1.0.4-2build3,
worker,4.12.1-1build2,
workrave,1.10.52-2ubuntu1,
wpagui,2.10-deepin1,
wrapperfactory.app,0.1.0-5build5,
wsjtx,2.7.0~rc3+repack-1build2,
wxglade,1.0.5+repack-2,
wxhexeditor,0.24+repack-2build3,
wxmaxima,24.02.1-1build2,
x11vnc,0.9.16-10,
x2goclient,4.1.2.3-1build3,
x2godesktopsharing,3.2.0.0-2build3,
x2goserver-fmbindings,4.1.0.6-1.1build1,
x2gothinclient-minidesktop,1.5.0.1-10build2,
x3270,4.1ga10-1.1build2,
xabacus,8.5.1-1build2,
xaos,4.3.2-1build2,
xarchiver,0.5.4.22-1build2,
xastir,2.2.0-1build4,
xball,3.0.1+dfsg-1build2,
xbill,2.1-9ubuntu1,
xboard,4.9.1-2build3,
xbomb,2.2b-1build3,
xca,2.5.0-1ubuntu2,
xcas,1.9.0.93+dfsg2-2,
xcfa,5.0.2-2build3,
xchm,1.36-1build2,
xcrysden,1.6.2-4,
xcwcp,3.6.0-6.1build2,
xdaliclock,2.48-1build2,
xdemineur,2.1.1-21,
xdesktopwaves,1.3-4.1,
xdg-desktop-portal-gnome,46.2-0ubuntu1,
xdg-desktop-portal-gtk,1.15.1-1build2,
xdg-desktop-portal-kde,5.27.11-0ubuntu3,
xdg-desktop-portal-lxqt,0.5.0-0ubuntu6,
xdg-desktop-portal-xapp,1.0.4-1build2,
xdiagnose,3.8.12~24.04.1,
xdot,1.3-1,
xdrawchem,1.11.0-4build2,
xdx,2.91-2build2,
xfburn,0.7.0-1build2,
xfce4-appfinder,4.18.0-1build2,
